2367
1952	2338	841
2459	2665	1228
2928	3302	1435
3360	3489	1810
6728	6831	1940
0	516	0
577	900	517
1952	2338	841
2459	2665	1228
2928	3302	1435
3360	3489	1810
4984	6328	1940
6445	6562	3285
6753	6907	3403
0	387	0
1380	1777	388
1831	3298	786
6586	6809	2254
6915	7033	2478
0	387	0
1380	1777	388
1831	3298	786
9697	9797	2254
15866	16081	2355
0	642	0
0	394	0
1598	2138	395
0	738	0
1598	2138	739
0	774	0
2338	2518	775
6784	7021	956
7979	8155	1194
8895	8977	1371
14430	14684	1454
14742	14890	1709
16079	16281	1858
16338	16575	2061
0	364	0
914	1122	365
1179	1324	574
1374	1504	720
1562	1948	851
2021	2216	1238
2972	5305	1434
5366	6611	3768
13370	13624	5014
0	364	0
914	1122	365
1179	1324	574
1374	1504	720
1562	1948	851
2021	2216	1238
2972	5305	1434
5366	6611	3768
8838	10276	5014
13370	13624	6453
0	364	0
914	1122	365
1179	1324	574
1374	1504	720
1562	1948	851
2021	2216	1238
2972	5305	1434
5366	6611	3768
8838	10276	5014
13559	13690	6453
0	135	0
685	893	136
950	1095	345
1145	1275	491
1333	1719	622
1792	1987	1009
8609	10047	1205
13330	13410	2644
0	135	0
685	893	136
950	1095	345
1145	1275	491
1333	1719	622
1792	1987	1009
2743	5076	1205
5137	6382	3539
12583	12902	4785
13374	13420	5105
0	684	0
0	1260	0
0	1066	0
1884	1949	1067
0	139	0
1093	1721	140
0	139	0
1093	1404	140
1458	2735	452
0	1405	0
1459	1573	1406
1629	1723	1521
2342	2417	1616
3996	4061	1692
7451	7507	1758
9139	9231	1815
11247	11373	1908
11436	11558	2035
11618	11712	2158
11806	12131	2253
12487	12541	2579
13170	13229	2634
14281	14375	2694
14438	14592	2789
14677	14742	2944
15326	15351	3010
0	1405	0
1459	1573	1406
1629	1723	1521
2342	2420	1616
7451	7507	1695
9139	9231	1752
11247	11373	1845
11436	11558	1972
11618	11712	2095
11806	12131	2190
12487	12541	2516
13170	13229	2571
14281	14375	2631
14438	14592	2726
17481	17686	2881
0	1405	0
1459	1573	1406
1629	1723	1521
2342	2441	1616
7451	7507	1716
9139	9231	1773
11247	11373	1866
11436	11558	1993
11618	11712	2116
11806	12131	2211
12487	12541	2537
13170	13229	2592
14281	14375	2652
14438	14592	2747
17481	17686	2902
0	1405	0
1459	1573	1406
1629	1723	1521
2342	2417	1616
3996	4061	1692
7451	7507	1758
9139	9231	1815
11247	11373	1908
11436	11558	2035
11618	11712	2158
11806	12131	2253
12487	12541	2579
13170	13229	2634
14281	14375	2694
14438	14592	2789
17481	17686	2944
0	1399	0
1453	1567	1400
1623	1717	1515
2336	2414	1610
7445	7501	1689
9133	9225	1746
11241	11367	1839
11430	11552	1966
11612	11706	2089
11800	12125	2184
12481	12535	2510
13164	13223	2565
14275	14369	2625
14432	14586	2720
15236	15307	2875
0	1399	0
1453	1567	1400
1623	1717	1515
2336	2414	1610
9133	9225	1689
11241	11367	1782
11430	11552	1909
11612	11706	2032
11800	12125	2127
12481	12535	2453
13164	13223	2508
14275	14369	2568
14432	14586	2663
15320	15345	2818
0	1399	0
1453	1567	1400
1623	1717	1515
2336	2414	1610
9133	9225	1689
11241	11367	1782
11430	11552	1909
11612	11706	2032
11800	12125	2127
12481	12535	2453
13164	13223	2508
14275	14369	2568
14432	14586	2663
17475	17680	2818
0	267	0
321	435	268
491	585	383
1204	1282	478
8001	8093	557
10109	10235	650
10298	10420	777
10480	10574	900
10668	10993	995
11349	11403	1321
12032	12091	1376
13143	13237	1436
13300	13454	1531
13539	14162	1686
0	267	0
321	435	268
491	585	383
1204	1282	478
2858	2923	557
6313	6369	623
8001	8093	680
10109	10235	773
10298	10420	900
10480	10574	1023
10668	10993	1118
11349	11403	1444
12032	12091	1499
13143	13237	1559
13300	13454	1654
14188	14213	1809
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3408	3521	1642
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1923	973
2054	2471	1161
3048	3269	1579
3376	3551	1801
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1923	973
2054	2471	1161
3048	3269	1579
3374	3551	1801
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3048	3294	1642
3376	3551	1889
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3048	3288	1642
3376	3551	1883
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1986	973
2054	2471	1224
3048	3288	1642
3374	3551	1883
0	207	0
268	388	208
442	790	329
845	1139	678
1736	1923	973
2054	2471	1161
3048	3294	1579
3374	3551	1826
0	110	0
172	271	111
944	973	211
1028	8193	241
8249	8469	7407
8527	10645	7628
10704	10824	9747
10880	11292	9868
0	509	0
566	1199	510
1253	1509	1144
2937	3887	1401
4807	5953	2352
7294	7472	3499
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
19656	19754	1944
20291	20782	2043
21963	22157	2535
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
19656	19754	1944
21963	22157	2043
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
21963	22070	1944
22470	24499	2052
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
19656	19754	1944
21963	22070	2043
22470	24499	2151
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
19662	19754	1944
20291	20782	2037
21963	22070	2529
22470	24499	2637
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
19656	19754	1944
20291	20782	2043
21946	22070	2535
22470	24499	2660
0	244	0
3441	3810	245
6758	6898	615
6976	7014	756
13116	13281	795
14717	14914	961
17334	17779	1159
18881	18972	1605
19280	19526	1697
19656	19754	1944
20291	20782	2043
21963	22070	2535
22470	24499	2643
0	571	0
3547	3712	572
5148	5345	738
7765	8210	936
9312	9403	1382
9711	9957	1474
12394	12501	1721
12901	14930	1829
0	716	0
778	901	717
1148	1278	841
1337	1420	972
1482	2036	1056
2673	2727	1611
2790	3839	1666
4759	4869	2716
4928	5428	2827
5481	5623	3328
6281	6444	3471
7650	7779	3635
0	716	0
778	901	717
1148	1278	841
1337	1420	972
1482	2036	1056
2673	2727	1611
2790	3839	1666
4759	4869	2716
4928	5428	2827
5481	5623	3328
6281	6444	3471
8045	8220	3635
0	157	0
262	524	158
594	719	421
776	1007	547
0	145	0
202	334	146
395	808	279
1882	2048	693
2828	2881	860
2959	3123	914
3418	3576	1079
3776	3979	1238
4586	4986	1442
0	145	0
202	334	146
395	808	279
1882	2048	693
2828	2881	860
2959	3123	914
3418	3576	1079
3776	3979	1238
4586	4789	1442
4882	4986	1646
5094	5351	1751
5478	5966	2009
7268	7465	2498
7545	8487	2696
0	145	0
202	334	146
395	808	279
1882	2048	693
2828	2881	860
2959	3123	914
3418	3576	1079
3776	3979	1238
4586	4789	1442
4882	4986	1646
5094	5351	1751
7268	7465	2009
8487	8877	2207
8932	9314	2598
0	2172	0
2659	3073	2173
3132	3539	2588
5621	5737	2996
5799	6040	3113
6157	6285	3355
7138	7272	3484
7380	7493	3619
8213	8293	3733
0	2172	0
2659	3073	2173
3132	3539	2588
5621	5737	2996
5799	6040	3113
6157	6285	3355
7138	7272	3484
7380	7513	3619
8642	8695	3753
0	152	0
1523	1747	153
17416	18021	378
18084	18901	984
19200	21773	1802
0	562	0
616	735	563
1338	1629	683
1691	2460	975
2514	2655	1745
8580	8813	1887
9122	9148	2121
0	562	0
616	735	563
1338	1629	683
1691	2460	975
2514	2655	1745
8580	8813	1887
8900	9177	2121
0	61	0
727	861	62
1749	1841	197
1962	2107	290
2416	2576	436
3281	3916	597
4108	4235	1233
4294	4776	1361
6247	6389	1844
6452	6533	1987
6584	6928	2069
0	161	0
668	829	162
1717	1767	324
1930	2075	375
2384	2544	521
3249	3884	682
4076	4203	1318
4262	4744	1446
6215	6357	1929
6420	6501	2072
6552	6896	2154
0	161	0
668	829	162
1717	1809	324
1930	2075	417
2384	2544	563
3249	3884	724
4076	4203	1360
4262	4744	1488
6215	6357	1971
6420	6501	2114
6552	6896	2196
0	75	0
185	490	76
1378	1428	382
1591	1736	433
2045	2205	579
2910	3545	740
3737	3864	1376
3923	4405	1504
5876	6018	1987
6081	6162	2130
6213	6557	2212
0	236	0
290	354	237
1144	1238	302
1292	1443	397
3012	3180	549
3244	3374	718
3426	3675	849
3749	3846	1099
3904	4061	1197
4292	4424	1355
0	236	0
290	354	237
1144	1238	302
1292	1443	397
3012	3180	549
3244	3374	718
3426	3675	849
3749	3846	1099
3904	4061	1197
4342	4424	1355
0	317	0
3936	4266	318
4318	4437	649
4502	4930	769
5504	5524	1198
5733	5892	1219
5950	6191	1379
6248	6406	1621
6464	7581	1780
0	317	0
3936	4266	318
4318	4437	649
4502	4930	769
5504	5524	1198
5733	5892	1219
5950	6191	1379
6248	6406	1621
6464	8709	1780
0	404	0
0	1330	0
1391	1732	1331
1785	2385	1673
3539	4401	2274
4466	5004	3137
5192	5306	3676
5384	5593	3791
0	709	0
770	1111	710
1164	1764	1052
2918	3780	1653
3845	4383	2516
4914	4957	3055
0	709	0
770	1111	710
1164	1764	1052
2918	3780	1653
3845	4383	2516
4712	4961	3055
0	709	0
770	1111	710
1164	1764	1052
2918	3780	1653
3845	4383	2516
4571	4685	3055
4763	4972	3170
0	709	0
770	1111	710
1164	1764	1052
2918	3780	1653
3845	4383	2516
4712	4972	3055
0	212	0
1151	1532	213
2701	2821	595
9752	9919	716
11499	11674	884
11741	11972	1060
12036	12286	1292
12359	12373	1543
13123	13246	1558
13307	13353	1682
13401	13545	1729
13599	13705	1874
13774	13949	1981
14012	14218	2157
15124	15260	2364
16325	16512	2501
16569	16858	2689
18793	18905	2979
23864	24020	3092
29974	30115	3249
30434	30601	3391
32678	32987	3559
33051	33431	3869
38754	38890	4250
38947	39783	4387
0	212	0
1151	1532	213
2701	2821	595
9752	9919	716
11499	11674	884
11741	11972	1060
12036	12286	1292
13123	13353	1543
13401	13545	1774
13599	13705	1919
13774	13949	2026
14012	14218	2202
15124	15260	2409
16325	16512	2546
16569	16858	2734
18793	18905	3024
22028	22234	3137
23864	24020	3344
29974	30115	3501
30434	30601	3643
32678	32987	3811
33051	33431	4121
38754	38890	4502
38947	39783	4639
0	212	0
1151	1532	213
2701	2821	595
9752	9919	716
11499	11674	884
11741	11972	1060
12036	12286	1292
13123	13353	1543
13401	13545	1774
13599	13705	1919
13774	13949	2026
14012	14218	2202
15124	15260	2409
16325	16512	2546
16569	16858	2734
18793	18905	3024
22028	22234	3137
23864	24020	3344
24484	25243	3501
32678	32987	4261
33051	33431	4571
38754	38890	4952
38947	39783	5089
